"label","n","parent","id"
"Latvia",23,"Horror","Horror  -  Latvia"
"Latvia",2,"Music","Music  -  Latvia"
"Latvia",63,"Mystery","Mystery  -  Latvia"
"Latvia",16,"Reality TV","Reality TV  -  Latvia"
"Latvia",86,"Romance","Romance  -  Latvia"
"Latvia",39,"Sci Fi","Sci Fi  -  Latvia"
"Latvia",10,"Sport","Sport  -  Latvia"
"Latvia",62,"Thriller","Thriller  -  Latvia"
"Latvia",3,"War","War  -  Latvia"
"Lebanon",191,"Action","Action  -  Lebanon"
"Lebanon",5,"Adult","Adult  -  Lebanon"
"Lebanon",92,"Adventure","Adventure  -  Lebanon"
"Lebanon",26,"Animation","Animation  -  Lebanon"
"Lebanon",15,"Biography","Biography  -  Lebanon"
"Lebanon",190,"Comedy","Comedy  -  Lebanon"
"Lebanon",133,"Crime","Crime  -  Lebanon"
"Lebanon",21,"Documentary","Documentary  -  Lebanon"
"Lebanon",376,"Drama","Drama  -  Lebanon"
"Lebanon",18,"Family","Family  -  Lebanon"
"Lebanon",45,"Fantasy","Fantasy  -  Lebanon"
"Lebanon",3,"Film Noir","Film Noir  -  Lebanon"
"Lebanon",8,"Game Show","Game Show  -  Lebanon"
"Lebanon",3,"History","History  -  Lebanon"
"Lebanon",21,"Horror","Horror  -  Lebanon"
"Lebanon",2,"Music","Music  -  Lebanon"
"Lebanon",4,"Musical","Musical  -  Lebanon"
"Lebanon",37,"Mystery","Mystery  -  Lebanon"
"Lebanon",10,"Reality TV","Reality TV  -  Lebanon"
"Lebanon",112,"Romance","Romance  -  Lebanon"
"Lebanon",27,"Sci Fi","Sci Fi  -  Lebanon"
"Lebanon",7,"Sport","Sport  -  Lebanon"
"Lebanon",88,"Thriller","Thriller  -  Lebanon"
"Lebanon",5,"War","War  -  Lebanon"
"Lithuania",147,"Action","Action  -  Lithuania"
"Lithuania",2,"Adult","Adult  -  Lithuania"
"Lithuania",92,"Adventure","Adventure  -  Lithuania"
"Lithuania",49,"Animation","Animation  -  Lithuania"
"Lithuania",13,"Biography","Biography  -  Lithuania"
"Lithuania",221,"Comedy","Comedy  -  Lithuania"
"Lithuania",121,"Crime","Crime  -  Lithuania"
"Lithuania",32,"Documentary","Documentary  -  Lithuania"
"Lithuania",261,"Drama","Drama  -  Lithuania"
"Lithuania",19,"Family","Family  -  Lithuania"
"Lithuania",28,"Fantasy","Fantasy  -  Lithuania"
"Lithuania",2,"Film Noir","Film Noir  -  Lithuania"
"Lithuania",12,"Game Show","Game Show  -  Lithuania"
"Lithuania",3,"History","History  -  Lithuania"
"Lithuania",26,"Horror","Horror  -  Lithuania"
"Lithuania",3,"Music","Music  -  Lithuania"
"Lithuania",50,"Mystery","Mystery  -  Lithuania"
"Lithuania",14,"Reality TV","Reality TV  -  Lithuania"
"Lithuania",100,"Romance","Romance  -  Lithuania"
"Lithuania",20,"Sci Fi","Sci Fi  -  Lithuania"
"Lithuania",11,"Sport","Sport  -  Lithuania"
"Lithuania",66,"Thriller","Thriller  -  Lithuania"
"Lithuania",5,"War","War  -  Lithuania"
"Luxembourg",168,"Action","Action  -  Luxembourg"
"Luxembourg",4,"Adult","Adult  -  Luxembourg"
"Luxembourg",119,"Adventure","Adventure  -  Luxembourg"
"Luxembourg",53,"Animation","Animation  -  Luxembourg"
"Luxembourg",10,"Biography","Biography  -  Luxembourg"
"Luxembourg",186,"Comedy","Comedy  -  Luxembourg"
"Luxembourg",137,"Crime","Crime  -  Luxembourg"
"Luxembourg",28,"Documentary","Documentary  -  Luxembourg"
"Luxembourg",345,"Drama","Drama  -  Luxembourg"
"Luxembourg",29,"Family","Family  -  Luxembourg"
"Luxembourg",42,"Fantasy","Fantasy  -  Luxembourg"
"Luxembourg",2,"Film Noir","Film Noir  -  Luxembourg"
"Luxembourg",7,"Game Show","Game Show  -  Luxembourg"
"Luxembourg",1,"History","History  -  Luxembourg"
"Luxembourg",28,"Horror","Horror  -  Luxembourg"
"Luxembourg",20,"Music","Music  -  Luxembourg"
"Luxembourg",1,"Musical","Musical  -  Luxembourg"
"Luxembourg",50,"Mystery","Mystery  -  Luxembourg"
"Luxembourg",11,"Reality TV","Reality TV  -  Luxembourg"
"Luxembourg",91,"Romance","Romance  -  Luxembourg"
"Luxembourg",18,"Sci Fi","Sci Fi  -  Luxembourg"
"Luxembourg",14,"Sport","Sport  -  Luxembourg"
"Luxembourg",68,"Thriller","Thriller  -  Luxembourg"
"Luxembourg",3,"War","War  -  Luxembourg"
"Malaysia",238,"Action","Action  -  Malaysia"
"Malaysia",1,"Adult","Adult  -  Malaysia"
"Malaysia",112,"Adventure","Adventure  -  Malaysia"
"Malaysia",42,"Animation","Animation  -  Malaysia"
"Malaysia",7,"Biography","Biography  -  Malaysia"
"Malaysia",193,"Comedy","Comedy  -  Malaysia"
"Malaysia",141,"Crime","Crime  -  Malaysia"
"Malaysia",13,"Documentary","Documentary  -  Malaysia"
"Malaysia",298,"Drama","Drama  -  Malaysia"
"Malaysia",17,"Family","Family  -  Malaysia"
"Malaysia",37,"Fantasy","Fantasy  -  Malaysia"
"Malaysia",2,"Film Noir","Film Noir  -  Malaysia"
"Malaysia",3,"Game Show","Game Show  -  Malaysia"
"Malaysia",11,"History","History  -  Malaysia"
"Malaysia",40,"Horror","Horror  -  Malaysia"
"Malaysia",1,"Music","Music  -  Malaysia"
"Malaysia",3,"Musical","Musical  -  Malaysia"
"Malaysia",71,"Mystery","Mystery  -  Malaysia"
"Malaysia",3,"Reality TV","Reality TV  -  Malaysia"
"Malaysia",106,"Romance","Romance  -  Malaysia"
"Malaysia",35,"Sci Fi","Sci Fi  -  Malaysia"
"Malaysia",2,"Short","Short  -  Malaysia"
"Malaysia",10,"Sport","Sport  -  Malaysia"
"Malaysia",88,"Thriller","Thriller  -  Malaysia"
"Malaysia",2,"War","War  -  Malaysia"
"Maldives",189,"Action","Action  -  Maldives"
"Maldives",2,"Adult","Adult  -  Maldives"
"Maldives",88,"Adventure","Adventure  -  Maldives"
"Maldives",43,"Animation","Animation  -  Maldives"
"Maldives",7,"Biography","Biography  -  Maldives"
"Maldives",189,"Comedy","Comedy  -  Maldives"
"Maldives",154,"Crime","Crime  -  Maldives"
"Maldives",22,"Documentary","Documentary  -  Maldives"
"Maldives",332,"Drama","Drama  -  Maldives"
"Maldives",16,"Family","Family  -  Maldives"
"Maldives",31,"Fantasy","Fantasy  -  Maldives"
"Maldives",2,"Film Noir","Film Noir  -  Maldives"
"Maldives",6,"Game Show","Game Show  -  Maldives"
"Maldives",27,"Horror","Horror  -  Maldives"
"Maldives",75,"Mystery","Mystery  -  Maldives"
"Maldives",8,"Reality TV","Reality TV  -  Maldives"
"Maldives",92,"Romance","Romance  -  Maldives"
"Maldives",31,"Sci Fi","Sci Fi  -  Maldives"
"Maldives",6,"Sport","Sport  -  Maldives"
"Maldives",77,"Thriller","Thriller  -  Maldives"
"Maldives",2,"War","War  -  Maldives"
"Malta",171,"Action","Action  -  Malta"
"Malta",4,"Adult","Adult  -  Malta"
"Malta",76,"Adventure","Adventure  -  Malta"
"Malta",21,"Animation","Animation  -  Malta"
"Malta",17,"Biography","Biography  -  Malta"
"Malta",169,"Comedy","Comedy  -  Malta"
"Malta",156,"Crime","Crime  -  Malta"
"Malta",24,"Documentary","Documentary  -  Malta"
"Malta",343,"Drama","Drama  -  Malta"
"Malta",18,"Family","Family  -  Malta"
"Malta",22,"Fantasy","Fantasy  -  Malta"
"Malta",2,"Film Noir","Film Noir  -  Malta"
"Malta",8,"Game Show","Game Show  -  Malta"
"Malta",4,"History","History  -  Malta"
"Malta",22,"Horror","Horror  -  Malta"
"Malta",16,"Music","Music  -  Malta"
"Malta",3,"Musical","Musical  -  Malta"
"Malta",56,"Mystery","Mystery  -  Malta"
"Malta",13,"Reality TV","Reality TV  -  Malta"
"Malta",103,"Romance","Romance  -  Malta"
"Malta",39,"Sci Fi","Sci Fi  -  Malta"
"Malta",10,"Sport","Sport  -  Malta"
"Malta",86,"Thriller","Thriller  -  Malta"
"Malta",4,"War","War  -  Malta"
"Martinique",211,"Action","Action  -  Martinique"
"Martinique",3,"Adult","Adult  -  Martinique"
"Martinique",107,"Adventure","Adventure  -  Martinique"
"Martinique",48,"Animation","Animation  -  Martinique"
"Martinique",4,"Biography","Biography  -  Martinique"
"Martinique",171,"Comedy","Comedy  -  Martinique"
"Martinique",137,"Crime","Crime  -  Martinique"
"Martinique",14,"Documentary","Documentary  -  Martinique"
"Martinique",347,"Drama","Drama  -  Martinique"
"Martinique",20,"Family","Family  -  Martinique"
"Martinique",40,"Fantasy","Fantasy  -  Martinique"
"Martinique",2,"Film Noir","Film Noir  -  Martinique"
"Martinique",5,"Game Show","Game Show  -  Martinique"
"Martinique",2,"History","History  -  Martinique"
"Martinique",27,"Horror","Horror  -  Martinique"
"Martinique",32,"Music","Music  -  Martinique"
"Martinique",2,"Musical","Musical  -  Martinique"
"Martinique",41,"Mystery","Mystery  -  Martinique"
"Martinique",8,"Reality TV","Reality TV  -  Martinique"
"Martinique",75,"Romance","Romance  -  Martinique"
"Martinique",28,"Sci Fi","Sci Fi  -  Martinique"
"Martinique",6,"Sport","Sport  -  Martinique"
"Martinique",75,"Thriller","Thriller  -  Martinique"
"Martinique",2,"War","War  -  Martinique"
"Mauritius",199,"Action","Action  -  Mauritius"
"Mauritius",3,"Adult","Adult  -  Mauritius"
"Mauritius",95,"Adventure","Adventure  -  Mauritius"
"Mauritius",37,"Animation","Animation  -  Mauritius"
"Mauritius",4,"Biography","Biography  -  Mauritius"
"Mauritius",209,"Comedy","Comedy  -  Mauritius"
"Mauritius",141,"Crime","Crime  -  Mauritius"
"Mauritius",17,"Documentary","Documentary  -  Mauritius"
"Mauritius",332,"Drama","Drama  -  Mauritius"
"Mauritius",19,"Family","Family  -  Mauritius"
"Mauritius",40,"Fantasy","Fantasy  -  Mauritius"
"Mauritius",2,"Film Noir","Film Noir  -  Mauritius"
"Mauritius",7,"Game Show","Game Show  -  Mauritius"
"Mauritius",1,"History","History  -  Mauritius"
"Mauritius",34,"Horror","Horror  -  Mauritius"
"Mauritius",2,"Music","Music  -  Mauritius"
"Mauritius",1,"Musical","Musical  -  Mauritius"
"Mauritius",64,"Mystery","Mystery  -  Mauritius"
"Mauritius",12,"Reality TV","Reality TV  -  Mauritius"
"Mauritius",90,"Romance","Romance  -  Mauritius"
"Mauritius",38,"Sci Fi","Sci Fi  -  Mauritius"
"Mauritius",7,"Sport","Sport  -  Mauritius"
"Mauritius",74,"Thriller","Thriller  -  Mauritius"
"Mauritius",1,"War","War  -  Mauritius"
"Mexico",121,"Action","Action  -  Mexico"
"Mexico",1,"Adult","Adult  -  Mexico"
"Mexico",125,"Adventure","Adventure  -  Mexico"
"Mexico",88,"Animation","Animation  -  Mexico"
"Mexico",7,"Biography","Biography  -  Mexico"
"Mexico",214,"Comedy","Comedy  -  Mexico"
"Mexico",103,"Crime","Crime  -  Mexico"
"Mexico",13,"Documentary","Documentary  -  Mexico"
"Mexico",322,"Drama","Drama  -  Mexico"
"Mexico",17,"Family","Family  -  Mexico"
"Mexico",26,"Fantasy","Fantasy  -  Mexico"
"Mexico",2,"Film Noir","Film Noir  -  Mexico"
"Mexico",2,"History","History  -  Mexico"
"Mexico",28,"Horror","Horror  -  Mexico"
"Mexico",17,"Music","Music  -  Mexico"
"Mexico",6,"Musical","Musical  -  Mexico"
"Mexico",44,"Mystery","Mystery  -  Mexico"
"Mexico",2,"Reality TV","Reality TV  -  Mexico"
"Mexico",110,"Romance","Romance  -  Mexico"
"Mexico",19,"Sci Fi","Sci Fi  -  Mexico"
"Mexico",2,"Short","Short  -  Mexico"
"Mexico",6,"Sport","Sport  -  Mexico"
"Mexico",65,"Thriller","Thriller  -  Mexico"
"Mexico",2,"War","War  -  Mexico"
"Mexico",3,"Western","Western  -  Mexico"
"Morocco",238,"Action","Action  -  Morocco"
"Morocco",5,"Adult","Adult  -  Morocco"
"Morocco",92,"Adventure","Adventure  -  Morocco"
"Morocco",34,"Animation","Animation  -  Morocco"
"Morocco",7,"Biography","Biography  -  Morocco"
"Morocco",176,"Comedy","Comedy  -  Morocco"
"Morocco",181,"Crime","Crime  -  Morocco"
"Morocco",21,"Documentary","Documentary  -  Morocco"
"Morocco",363,"Drama","Drama  -  Morocco"
"Morocco",14,"Family","Family  -  Morocco"
"Morocco",27,"Fantasy","Fantasy  -  Morocco"
"Morocco",3,"Film Noir","Film Noir  -  Morocco"
"Morocco",5,"Game Show","Game Show  -  Morocco"
"Morocco",7,"History","History  -  Morocco"
"Morocco",27,"Horror","Horror  -  Morocco"
"Morocco",2,"Music","Music  -  Morocco"
"Morocco",1,"Musical","Musical  -  Morocco"
"Morocco",57,"Mystery","Mystery  -  Morocco"
"Morocco",9,"Reality TV","Reality TV  -  Morocco"
"Morocco",75,"Romance","Romance  -  Morocco"
"Morocco",28,"Sci Fi","Sci Fi  -  Morocco"
"Morocco",8,"Sport","Sport  -  Morocco"
"Morocco",101,"Thriller","Thriller  -  Morocco"
"Morocco",3,"War","War  -  Morocco"
"Morocco",1,"Western","Western  -  Morocco"
"Netherlands",147,"Action","Action  -  Netherlands"
"Netherlands",2,"Adult","Adult  -  Netherlands"
"Netherlands",111,"Adventure","Adventure  -  Netherlands"
"Netherlands",54,"Animation","Animation  -  Netherlands"
"Netherlands",20,"Biography","Biography  -  Netherlands"
"Netherlands",162,"Comedy","Comedy  -  Netherlands"
"Netherlands",159,"Crime","Crime  -  Netherlands"
"Netherlands",32,"Documentary","Documentary  -  Netherlands"
"Netherlands",333,"Drama","Drama  -  Netherlands"
"Netherlands",17,"Family","Family  -  Netherlands"
"Netherlands",40,"Fantasy","Fantasy  -  Netherlands"
"Netherlands",3,"Film Noir","Film Noir  -  Netherlands"
"Netherlands",6,"Game Show","Game Show  -  Netherlands"
"Netherlands",4,"History","History  -  Netherlands"
"Netherlands",24,"Horror","Horror  -  Netherlands"
"Netherlands",1,"Music","Music  -  Netherlands"
"Netherlands",3,"Musical","Musical  -  Netherlands"
"Netherlands",55,"Mystery","Mystery  -  Netherlands"
"Netherlands",13,"Reality TV","Reality TV  -  Netherlands"
"Netherlands",85,"Romance","Romance  -  Netherlands"
"Netherlands",33,"Sci Fi","Sci Fi  -  Netherlands"
"Netherlands",12,"Sport","Sport  -  Netherlands"
"Netherlands",73,"Thriller","Thriller  -  Netherlands"
"Netherlands",8,"War","War  -  Netherlands"
"New Caledonia",252,"Action","Action  -  New Caledonia"
"New Caledonia",1,"Adult","Adult  -  New Caledonia"
"New Caledonia",134,"Adventure","Adventure  -  New Caledonia"
"New Caledonia",64,"Animation","Animation  -  New Caledonia"
"New Caledonia",8,"Biography","Biography  -  New Caledonia"
"New Caledonia",144,"Comedy","Comedy  -  New Caledonia"
"New Caledonia",132,"Crime","Crime  -  New Caledonia"
"New Caledonia",15,"Documentary","Documentary  -  New Caledonia"
"New Caledonia",341,"Drama","Drama  -  New Caledonia"
"New Caledonia",21,"Family","Family  -  New Caledonia"
"New Caledonia",52,"Fantasy","Fantasy  -  New Caledonia"
"New Caledonia",2,"Film Noir","Film Noir  -  New Caledonia"
"New Caledonia",2,"Game Show","Game Show  -  New Caledonia"
"New Caledonia",5,"History","History  -  New Caledonia"
"New Caledonia",30,"Horror","Horror  -  New Caledonia"
"New Caledonia",12,"Music","Music  -  New Caledonia"
"New Caledonia",5,"Musical","Musical  -  New Caledonia"
"New Caledonia",36,"Mystery","Mystery  -  New Caledonia"
"New Caledonia",6,"Reality TV","Reality TV  -  New Caledonia"
"New Caledonia",58,"Romance","Romance  -  New Caledonia"
"New Caledonia",30,"Sci Fi","Sci Fi  -  New Caledonia"
"New Caledonia",6,"Sport","Sport  -  New Caledonia"
"New Caledonia",75,"Thriller","Thriller  -  New Caledonia"
"New Caledonia",5,"War","War  -  New Caledonia"
"New Zealand",196,"Action","Action  -  New Zealand"
"New Zealand",2,"Adult","Adult  -  New Zealand"
"New Zealand",113,"Adventure","Adventure  -  New Zealand"
"New Zealand",69,"Animation","Animation  -  New Zealand"
"New Zealand",23,"Biography","Biography  -  New Zealand"
"New Zealand",172,"Comedy","Comedy  -  New Zealand"
"New Zealand",140,"Crime","Crime  -  New Zealand"
"New Zealand",32,"Documentary","Documentary  -  New Zealand"
"New Zealand",310,"Drama","Drama  -  New Zealand"
"New Zealand",13,"Family","Family  -  New Zealand"
"New Zealand",25,"Fantasy","Fantasy  -  New Zealand"
"New Zealand",3,"Film Noir","Film Noir  -  New Zealand"
"New Zealand",7,"Game Show","Game Show  -  New Zealand"
"New Zealand",9,"History","History  -  New Zealand"
"New Zealand",31,"Horror","Horror  -  New Zealand"
"New Zealand",6,"Music","Music  -  New Zealand"
"New Zealand",5,"Musical","Musical  -  New Zealand"
"New Zealand",49,"Mystery","Mystery  -  New Zealand"
"New Zealand",21,"Reality TV","Reality TV  -  New Zealand"
"New Zealand",58,"Romance","Romance  -  New Zealand"
"New Zealand",35,"Sci Fi","Sci Fi  -  New Zealand"
"New Zealand",1,"Short","Short  -  New Zealand"
"New Zealand",13,"Sport","Sport  -  New Zealand"
"New Zealand",71,"Thriller","Thriller  -  New Zealand"
"New Zealand",7,"War","War  -  New Zealand"
"New Zealand",4,"Western","Western  -  New Zealand"
"Nicaragua",134,"Action","Action  -  Nicaragua"
"Nicaragua",2,"Adult","Adult  -  Nicaragua"
"Nicaragua",79,"Adventure","Adventure  -  Nicaragua"
"Nicaragua",44,"Animation","Animation  -  Nicaragua"
"Nicaragua",3,"Biography","Biography  -  Nicaragua"
"Nicaragua",187,"Comedy","Comedy  -  Nicaragua"
"Nicaragua",104,"Crime","Crime  -  Nicaragua"
"Nicaragua",15,"Documentary","Documentary  -  Nicaragua"
"Nicaragua",305,"Drama","Drama  -  Nicaragua"
"Nicaragua",13,"Family","Family  -  Nicaragua"
"Nicaragua",20,"Fantasy","Fantasy  -  Nicaragua"
"Nicaragua",2,"Film Noir","Film Noir  -  Nicaragua"
"Nicaragua",24,"Horror","Horror  -  Nicaragua"
"Nicaragua",30,"Music","Music  -  Nicaragua"
"Nicaragua",4,"Musical","Musical  -  Nicaragua"
"Nicaragua",42,"Mystery","Mystery  -  Nicaragua"
"Nicaragua",3,"Reality TV","Reality TV  -  Nicaragua"
"Nicaragua",125,"Romance","Romance  -  Nicaragua"
"Nicaragua",15,"Sci Fi","Sci Fi  -  Nicaragua"
"Nicaragua",3,"Short","Short  -  Nicaragua"
"Nicaragua",6,"Sport","Sport  -  Nicaragua"
"Nicaragua",75,"Thriller","Thriller  -  Nicaragua"
"Nicaragua",2,"War","War  -  Nicaragua"
"Nicaragua",3,"Western","Western  -  Nicaragua"
"Nigeria",183,"Action","Action  -  Nigeria"
"Nigeria",3,"Adult","Adult  -  Nigeria"
"Nigeria",61,"Adventure","Adventure  -  Nigeria"
"Nigeria",12,"Animation","Animation  -  Nigeria"
"Nigeria",17,"Biography","Biography  -  Nigeria"
"Nigeria",142,"Comedy","Comedy  -  Nigeria"
"Nigeria",139,"Crime","Crime  -  Nigeria"
"Nigeria",23,"Documentary","Documentary  -  Nigeria"
"Nigeria",348,"Drama","Drama  -  Nigeria"
"Nigeria",10,"Family","Family  -  Nigeria"
"Nigeria",31,"Fantasy","Fantasy  -  Nigeria"
"Nigeria",4,"Film Noir","Film Noir  -  Nigeria"
"Nigeria",6,"Game Show","Game Show  -  Nigeria"
"Nigeria",8,"History","History  -  Nigeria"
"Nigeria",17,"Horror","Horror  -  Nigeria"
"Nigeria",65,"Mystery","Mystery  -  Nigeria"
"Nigeria",6,"Reality TV","Reality TV  -  Nigeria"
"Nigeria",117,"Romance","Romance  -  Nigeria"
"Nigeria",37,"Sci Fi","Sci Fi  -  Nigeria"
"Nigeria",3,"Short","Short  -  Nigeria"
"Nigeria",6,"Sport","Sport  -  Nigeria"
"Nigeria",70,"Thriller","Thriller  -  Nigeria"
"Nigeria",2,"War","War  -  Nigeria"
"Norway",179,"Action","Action  -  Norway"
"Norway",4,"Adult","Adult  -  Norway"
"Norway",111,"Adventure","Adventure  -  Norway"
"Norway",47,"Animation","Animation  -  Norway"
"Norway",18,"Biography","Biography  -  Norway"
"Norway",180,"Comedy","Comedy  -  Norway"
"Norway",147,"Crime","Crime  -  Norway"
"Norway",33,"Documentary","Documentary  -  Norway"
"Norway",355,"Drama","Drama  -  Norway"
"Norway",20,"Family","Family  -  Norway"
"Norway",36,"Fantasy","Fantasy  -  Norway"
"Norway",3,"Film Noir","Film Noir  -  Norway"
"Norway",6,"Game Show","Game Show  -  Norway"
"Norway",11,"History","History  -  Norway"
"Norway",21,"Horror","Horror  -  Norway"
"Norway",3,"Music","Music  -  Norway"
"Norway",1,"Musical","Musical  -  Norway"
"Norway",47,"Mystery","Mystery  -  Norway"
"Norway",18,"Reality TV","Reality TV  -  Norway"
"Norway",99,"Romance","Romance  -  Norway"
"Norway",20,"Sci Fi","Sci Fi  -  Norway"
"Norway",1,"Short","Short  -  Norway"
"Norway",13,"Sport","Sport  -  Norway"
"Norway",61,"Thriller","Thriller  -  Norway"
"Norway",10,"War","War  -  Norway"
"Norway",6,"Western","Western  -  Norway"
"Oman",189,"Action","Action  -  Oman"
"Oman",1,"Adult","Adult  -  Oman"
"Oman",89,"Adventure","Adventure  -  Oman"
"Oman",24,"Animation","Animation  -  Oman"
"Oman",11,"Biography","Biography  -  Oman"
"Oman",130,"Comedy","Comedy  -  Oman"
"Oman",115,"Crime","Crime  -  Oman"
"Oman",12,"Documentary","Documentary  -  Oman"
"Oman",286,"Drama","Drama  -  Oman"
"Oman",16,"Family","Family  -  Oman"
"Oman",37,"Fantasy","Fantasy  -  Oman"
"Oman",3,"Film Noir","Film Noir  -  Oman"
"Oman",2,"Game Show","Game Show  -  Oman"
"Oman",3,"History","History  -  Oman"
"Oman",33,"Horror","Horror  -  Oman"
"Oman",3,"Musical","Musical  -  Oman"
"Oman",48,"Mystery","Mystery  -  Oman"
"Oman",4,"Reality TV","Reality TV  -  Oman"
"Oman",57,"Romance","Romance  -  Oman"
"Oman",21,"Sci Fi","Sci Fi  -  Oman"
"Oman",5,"Sport","Sport  -  Oman"
"Oman",90,"Thriller","Thriller  -  Oman"
"Oman",7,"War","War  -  Oman"
"Pakistan",284,"Action","Action  -  Pakistan"
"Pakistan",1,"Adult","Adult  -  Pakistan"
"Pakistan",92,"Adventure","Adventure  -  Pakistan"
"Pakistan",27,"Animation","Animation  -  Pakistan"
"Pakistan",4,"Biography","Biography  -  Pakistan"
"Pakistan",165,"Comedy","Comedy  -  Pakistan"
"Pakistan",226,"Crime","Crime  -  Pakistan"
"Pakistan",18,"Documentary","Documentary  -  Pakistan"
"Pakistan",387,"Drama","Drama  -  Pakistan"
"Pakistan",13,"Family","Family  -  Pakistan"
"Pakistan",30,"Fantasy","Fantasy  -  Pakistan"
"Pakistan",2,"Film Noir","Film Noir  -  Pakistan"
"Pakistan",2,"Game Show","Game Show  -  Pakistan"
"Pakistan",34,"Horror","Horror  -  Pakistan"
"Pakistan",2,"Music","Music  -  Pakistan"
"Pakistan",2,"Musical","Musical  -  Pakistan"
"Pakistan",93,"Mystery","Mystery  -  Pakistan"
"Pakistan",2,"Reality TV","Reality TV  -  Pakistan"
"Pakistan",55,"Romance","Romance  -  Pakistan"
"Pakistan",37,"Sci Fi","Sci Fi  -  Pakistan"
"Pakistan",5,"Sport","Sport  -  Pakistan"
"Pakistan",100,"Thriller","Thriller  -  Pakistan"
"Pakistan",2,"War","War  -  Pakistan"
"Panama",145,"Action","Action  -  Panama"
"Panama",1,"Adult","Adult  -  Panama"
"Panama",105,"Adventure","Adventure  -  Panama"
"Panama",65,"Animation","Animation  -  Panama"
"Panama",8,"Biography","Biography  -  Panama"
"Panama",193,"Comedy","Comedy  -  Panama"
"Panama",122,"Crime","Crime  -  Panama"
"Panama",15,"Documentary","Documentary  -  Panama"
"Panama",316,"Drama","Drama  -  Panama"
"Panama",16,"Family","Family  -  Panama"
"Panama",24,"Fantasy","Fantasy  -  Panama"
"Panama",2,"Film Noir","Film Noir  -  Panama"
"Panama",3,"Game Show","Game Show  -  Panama"
"Panama",1,"History","History  -  Panama"
"Panama",24,"Horror","Horror  -  Panama"
"Panama",21,"Music","Music  -  Panama"
"Panama",5,"Musical","Musical  -  Panama"
"Panama",37,"Mystery","Mystery  -  Panama"
"Panama",5,"Reality TV","Reality TV  -  Panama"
"Panama",122,"Romance","Romance  -  Panama"
"Panama",17,"Sci Fi","Sci Fi  -  Panama"
"Panama",2,"Short","Short  -  Panama"
"Panama",6,"Sport","Sport  -  Panama"
"Panama",76,"Thriller","Thriller  -  Panama"
"Panama",2,"War","War  -  Panama"
"Panama",3,"Western","Western  -  Panama"
"Paraguay",137,"Action","Action  -  Paraguay"
"Paraguay",1,"Adult","Adult  -  Paraguay"
"Paraguay",96,"Adventure","Adventure  -  Paraguay"
"Paraguay",55,"Animation","Animation  -  Paraguay"
"Paraguay",6,"Biography","Biography  -  Paraguay"
"Paraguay",200,"Comedy","Comedy  -  Paraguay"
"Paraguay",118,"Crime","Crime  -  Paraguay"
"Paraguay",18,"Documentary","Documentary  -  Paraguay"
"Paraguay",328,"Drama","Drama  -  Paraguay"
"Paraguay",13,"Family","Family  -  Paraguay"
"Paraguay",14,"Fantasy","Fantasy  -  Paraguay"
"Paraguay",2,"Film Noir","Film Noir  -  Paraguay"
"Paraguay",1,"Game Show","Game Show  -  Paraguay"
"Paraguay",1,"History","History  -  Paraguay"
"Paraguay",23,"Horror","Horror  -  Paraguay"
"Paraguay",31,"Music","Music  -  Paraguay"
"Paraguay",2,"Musical","Musical  -  Paraguay"
"Paraguay",47,"Mystery","Mystery  -  Paraguay"
"Paraguay",4,"Reality TV","Reality TV  -  Paraguay"
"Paraguay",120,"Romance","Romance  -  Paraguay"
"Paraguay",15,"Sci Fi","Sci Fi  -  Paraguay"
"Paraguay",2,"Short","Short  -  Paraguay"
"Paraguay",8,"Sport","Sport  -  Paraguay"
"Paraguay",77,"Thriller","Thriller  -  Paraguay"
"Paraguay",2,"War","War  -  Paraguay"
"Paraguay",3,"Western","Western  -  Paraguay"
"Peru",162,"Action","Action  -  Peru"
"Peru",1,"Adult","Adult  -  Peru"
"Peru",115,"Adventure","Adventure  -  Peru"
"Peru",67,"Animation","Animation  -  Peru"
"Peru",4,"Biography","Biography  -  Peru"
"Peru",186,"Comedy","Comedy  -  Peru"
"Peru",109,"Crime","Crime  -  Peru"
"Peru",17,"Documentary","Documentary  -  Peru"
"Peru",291,"Drama","Drama  -  Peru"
"Peru",12,"Family","Family  -  Peru"
"Peru",21,"Fantasy","Fantasy  -  Peru"
"Peru",2,"Film Noir","Film Noir  -  Peru"
"Peru",2,"History","History  -  Peru"
"Peru",25,"Horror","Horror  -  Peru"
"Peru",19,"Music","Music  -  Peru"
"Peru",3,"Musical","Musical  -  Peru"
"Peru",42,"Mystery","Mystery  -  Peru"
"Peru",3,"Reality TV","Reality TV  -  Peru"
"Peru",112,"Romance","Romance  -  Peru"
"Peru",22,"Sci Fi","Sci Fi  -  Peru"
"Peru",1,"Short","Short  -  Peru"
"Peru",6,"Sport","Sport  -  Peru"
"Peru",68,"Thriller","Thriller  -  Peru"
"Peru",2,"War","War  -  Peru"
"Peru",3,"Western","Western  -  Peru"
"Philippines",200,"Action","Action  -  Philippines"
"Philippines",99,"Adventure","Adventure  -  Philippines"
"Philippines",34,"Animation","Animation  -  Philippines"
"Philippines",12,"Biography","Biography  -  Philippines"
"Philippines",172,"Comedy","Comedy  -  Philippines"
"Philippines",114,"Crime","Crime  -  Philippines"
"Philippines",23,"Documentary","Documentary  -  Philippines"
"Philippines",322,"Drama","Drama  -  Philippines"
"Philippines",31,"Family","Family  -  Philippines"
